央视频道,#genre#
黑河新闻综合,https://masterpull.hljtv.com/live/iyoENgSP.m3u8
虎林综合,https://masterpull.hljtv.com/live/SJJAEqBS.m3u8
密山综合,https://masterpull.hljtv.com/live/iYi97JTN.m3u8
鸡东综合,https://masterpull.hljtv.com/live/o4NExHSz.m3u8
七台河新闻综合,http://live.qthnews.org.cn:1935/live/live1/800k/tzwj_video.m3u8
七台河民生社教,http://live.qthnews.org.cn:1935/live/live2/800k/tzwj_video.m3u8
七台河矿区综合,https://play-hsbj.vzan.com/slowlive/967809790087592502/live.m3u8

安徽,#genre#
安徽卫视,http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/PLTV/1/224/3221230255/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/PLTV/1/224/3221230534/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/PLTV/1/224/3221230919/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/PLTV/1/224/3221230919/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/PLTV/1/224/3221230390/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/PLTV/1/224/3221230601/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb13]:80/PLTV/1/224/3221230390/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb13]:80/PLTV/1/224/3221230601/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb16]:80/PLTV/1/224/3221230624/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb16]:80/PLTV/1/224/3221230919/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/PLTV/1/224/3221230624/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/PLTV/1/224/3221230919/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/PLTV/1/224/3221229899/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb20]:80/PLTV/1/224/3221231035/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb21]:80/PLTV/1/224/3221231035/1.m3u8
公共,http://snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829349154529.m3u8#http://mmitv.top/test/ahtv.php?id=16
国际,http://snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829422933950.m3u8
影视,http://snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829369249612.m3u8#http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be.flv#http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8#http://112.30.194.221:20080/live/d18ff95cb1fb4bbcb56215e189fc12be/hls.m3u8?zanhd#http://mmitv.top/test/ahtv.php?id=13
农业科教,http://snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829358013848.m3u8#http://mmitv.top/test/ahtv.php?id=14
经济生活,http://snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829325295495.m3u8#http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959/hls.m3u8#http://112.30.194.221:20080/live/eac499adad7b49ff9cfa79ba84693959.flv#http://mmitv.top/test/ahtv.php?id=12
综艺体育,http://snapshot-live-ht.ahtv.cn/atvrtmp/143_q_live161829415240627.m3u8#http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8#http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3/hls.m3u8?zanhd#http://112.30.194.221:20080/live/c41f112b83f644ddb082669501c8ecd3.flv#http://mmitv.top/test/ahtv.php?id=17
导视,https://livehls1.appcoo.com/liveshopping/949E0A98C9D0C311/6D925141BC1F8C28/index.m3u8
固镇新闻,http://www.guzhenm.com:7001/hls/hd-live.m3u8?zanhd
淮南公共,http://stream.0554news.com/hnds2/sd/live.m3u8?zanhd
淮南新闻综合,http://stream.0554news.com/hnds1/sd/live.m3u8?zanhd
歙县综合频道,http://112.30.194.221:20080/live/4b3024127d1c472986ccdcb454f81a9f/hls.m3u8?zanhd
宿州公共,http://live.ahsz.tv/video/s10001-ggpd/index.m3u8?zanhd#http://live.ahsz.tv/video/s10001-ggpd/index.m3u8
宿州科教,http://live.ahsz.tv/video/s10001-kxjy/index.m3u8
宿州新闻综合,http://live.ahsz.tv/video/s10001-szzh/index.m3u8
肥西综合,http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8#http://112.30.194.221:20080/live/7210e3a27cc64ac4a3f7aba2e2b683d5/hls.m3u8?zanhd

北京,#genre#
北京卫视,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/PLTV/1/224/3221230641/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/PLTV/1/224/3221230641/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/PLTV/1/224/3221229858/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/PLTV/1/224/3221229786/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/PLTV/1/224/3221230378/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/PLTV/1/224/3221230245/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/PLTV/1/224/3221230570/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb12]:80/PLTV/1/224/3221230945/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb13]:80/PLTV/1/224/3221230570/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb13]:80/PLTV/1/224/3221230945/1.m3u8
纪实科教,http://[2409:8087:2001:20:2800:0:df6e:eb0f]:80/PLTV/1/224/3221230569/1.m3u8#http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001329/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
石景山有线,http://live.sjsrm.com/bjsjs/sd/live.m3u8?zbeid
房山无线,http://live.funhillrm.com/2/sd/live.m3u8?zbeid

重庆,#genre#
重庆卫视,http://[2409:8087:2001:20:2800:0:df6e:eb08]:80/PLTV/1/224/3221230937/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/PLTV/1/224/3221230937/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/PLTV/1/224/3221230617/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb16]:80/PLTV/1/224/3221230540/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/PLTV/1/224/3221230540/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb1b]:80/PLTV/1/224/3221230505/1.m3u8#http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000523/index.m3u8?IAS#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000523/index.m3u8?IAS#http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000523/index.m3u8?IAS#http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000523/index.m3u8?IAS
新闻,http://183.65.9.200:8888/udp/235.254.196.199:7980
文体娱乐,http://183.65.9.200:8888/udp/235.254.198.187:7980
璧山综合,http://222.179.42.129:8181/hls1.m3u8?zzhongqd
大足综合,http://218.201.85.71:3170/m3u8?zzhongqd#http://218.201.85.71:3170/m3u8
垫江综合,http://125.62.24.185:80/1.m3u8?zzhongqd
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8

福建,#genre#
三明公共,http://stream.smntv.cn/smtv2/sd/live.m3u8
三明综合,http://stream.smntv.cn/smtv1/sd/live.m3u8
云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8#http://live.zzyxxw.com:85/live/xwzh.m3u8?fujian
漳州新闻,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8#http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud
龙岩公共,http://live.lytv.net.cn/ggpd/sd/live.m3u8
龙岩综合,http://live.lytv.net.cn/zhpwd/hd/live.m3u8

甘肃,#genre#
白银公共,http://live.bygd.cn/bygg/sd/live.m3u8#http://live.bygd.cn/bygg/sd/live.m3u8?zgand
白银综合,http://live.bygd.cn/byzh/sd/live.m3u8#http://live.bygd.cn/byzh/sd/live.m3u8?gansu
崆峒综合,http://125.74.200.110:10080/hls/001/001_live.m3u8?gansu

广东,#genre#
广东卫视,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/PLTV/1/224/3221230380/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/PLTV/1/224/3221230635/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/PLTV/1/224/3221230380/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/PLTV/1/224/3221230635/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/PLTV/1/224/3221230440/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/PLTV/1/224/3221229866/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/PLTV/1/224/3221230440/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb0b]:80/PLTV/1/224/3221229800/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/PLTV/1/224/3221230238/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb0d]:80/PLTV/1/224/3221230619/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb16]:80/PLTV/1/224/3221230926/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/PLTV/1/224/3221230926/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb22]:80/PLTV/1/224/3221231026/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb23]:80/PLTV/1/224/3221231026/1.m3u8
珠江,http://php.jdshipin.com:8880/chudian.php?id=gdzj
体育,http://php.jdshipin.com:8880/chudian.php?id=gdty
影视,http://php.jdshipin.com:8880/chudian.php?id=gdys
移动,http://php.jdshipin.com:8880/chudian.php?id=gdyd
广州新闻,http://php.jdshipin.com:8880/gztv.php?id=xinwen
广州竞赛,http://php.jdshipin.com:8880/gztv.php?id=jingsai
广州影视,http://php.jdshipin.com:8880/gztv.php?id=yingshi
广州法治,http://php.jdshipin.com:8880/gztv.php?id=fazhi
广州南国都市,http://php.jdshipin.com:8880/gztv.php?id=shenghuo
深圳卫视,http://[2409:8087:2001:20:2800:0:df6e:eb02]:80/PLTV/1/224/3221230637/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb03]:80/PLTV/1/224/3221230637/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/PLTV/1/224/3221229876/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb0a]:80/PLTV/1/224/3221229806/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb0c]:80/PLTV/1/224/3221230236/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb0d]:80/PLTV/1/224/3221230623/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb10]:80/PLTV/1/224/3221230409/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb11]:80/PLTV/1/224/3221230409/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb18]:80/PLTV/1/224/3221230935/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb19]:80/PLTV/1/224/3221230935/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/PLTV/1/224/3221230499/1.m3u8#http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000176/index.m3u8?IAS#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000176/index.m3u8?IAS#http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000176/index.m3u8?IAS
深圳都市,http://livepull-tcyzb.sztv.com.cn/showto_live/dushi01.m3u8#http://livepull-tcyzb.sztv.com.cn/live/dushi01.m3u8
东莞新闻综合,http://php.jdshipin.com:8880/0769.php?id=xwzh#http://www.namewee.xyz/gudou.php?id=2121
东莞生活资讯,http://php.jdshipin.com:8880/0769.php?id=shzx
佛山综合,http://php.jdshipin.com:8880/fstv.php?id=fszh
佛山影视,http://php.jdshipin.com:8880/fstv.php?id=fsys
佛山公共,http://php.jdshipin.com:8880/fstv.php?id=fsgg
佛山南海,http://php.jdshipin.com:8880/fstv.php?id=fsnh
佛山顺德,http://php.jdshipin.com:8880/fstv.php?id=fssd
佛山高明,http://php.jdshipin.com:8880/fstv.php?id=fsgm
佛山三水,http://php.jdshipin.com:8880/fstv.php?id=fsss
云浮综合,https://livestream.oeeee.com/slive/17806.m3u8
云浮文旅,https://livestream.oeeee.com/slive/17807.m3u8
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8
潮州综合,http://time-vod-qhlive.sobeylive.com/czbtv2019/czzhpd.m3u8
潮州民生,http://time-vod-qhlive.sobeylive.com/czbtv2019/czggpd.m3u8
GRTN文化频道,https://glive.grtn.cn/live/wenhua_test0203.m3u8#http://glive.grtn.cn/live/wenhua_test0203.m3u8
GRTN生活频道,http://glive.grtn.cn/live/life.m3u8
GRTN纪录片频道,http://glive.grtn.cn/live/jilupian.m3u8
GRTN健康频道,http://glive.grtn.cn/live/health.m3u8
GRTN荔枝台,http://glive.grtn.cn/live/lizhi.m3u8
大湾区卫视,http://php.jdshipin.com:8880/chudian.php?id=nfws
惠东综合,http://php.jdshipin.com:8880/chudian.php?id=hdzh
开平综合,http://php.jdshipin.com:8880/chudian.php?id=kpzh
开平生活,http://php.jdshipin.com:8880/chudian.php?id=kpsh
广宁综合,http://php.jdshipin.com:8880/chudian.php?id=gnzh
鹤山综合,http://php.jdshipin.com:8880/chudian.php?id=hszh
廉江综合,http://php.jdshipin.com:8880/chudian.php?id=ljzh#http://www.namewee.xyz/gudou.php?id=3209
英德新闻综合,http://php.jdshipin.com:8880/chudian.php?id=ydxw
普宁综合,http://php.jdshipin.com:8880/chudian.php?id=pnzh
紫金综合,http://php.jdshipin.com:8880/chudian.php?id=zjzh
阳春综合,http://php.jdshipin.com:8880/chudian.php?id=yczh
怀集综合,http://php.jdshipin.com:8880/chudian.php?id=hjzh
惠阳电视台,http://php.jdshipin.com:8880/chudian.php?id=hytv
阳西综合,http://php.jdshipin.com:8880/chudian.php?id=yxzh
台山台,http://php.jdshipin.com:8880/chudian.php?id=tstv
遂溪台,http://php.jdshipin.com:8880/chudian.php?id=sxtv
新会综合,http://php.jdshipin.com:8880/chudian.php?id=xhzh
罗定综合,http://php.jdshipin.com:8880/chudian.php?id=ldzh
和平综合,http://php.jdshipin.com:8880/chudian.php?id=hpzh
东源台,http://php.jdshipin.com:8880/chudian.php?id=dytv
吴川综合,http://php.jdshipin.com:8880/chudian.php?id=wczh
乐昌电视台,http://php.jdshipin.com:8880/chudian.php?id=lctv
潮安综合,http://php.jdshipin.com:8880/chudian.php?id=cazh
工布江达县广播电视台,http://php.jdshipin.com:8880/chudian.php?id=gbjd

广西,#genre#
广西卫视,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/PLTV/1/224/3221230953/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb05]:80/PLTV/1/224/3221230953/1.m3u8
综艺,http://111.59.63.32:9901/tsfile/live/1004_1.m3u8
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8#http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd
北海新闻,http://rtmp.gdlive.gdmain.com/live/09em4xbl.flv#http://rtmp.gdlive.gdmain.com/live/09em4xbl.m3u8
崇左综合,http://111.59.63.32:9901/tsfile/live/1002_1.m3u8
桂林新闻,https://pull.gltvs.com/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188
贺州,http://zhz.gxhzxw.com:2935/live/HZXW-HD/chunklist.m3u8#http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8

贵州,#genre#
贵州卫视,http://[2409:8087:2001:20:2800:0:df6e:eb08]:80/PLTV/1/224/3221230941/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/PLTV/1/224/3221230941/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb1a]:80/PLTV/1/224/3221230503/1.m3u8#http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000489/index.m3u8?IAS#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000489/index.m3u8?IAS#http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000489/index.m3u8?IAS#http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000489/index.m3u8?IAS
松桃新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8
常州都市,http://qrh.yimkj.cn/常州频道.php?id=czds
石阡新闻,http://111.123.209.13:9000/hls/main/playlist.m3u8
七星关电视台,https://p8.vzan.com:443/slowlive/147077707554082780/live.m3u8
道真新闻综合,http://live.dzrmtzx.org.cn:90/live/dspd_1M.m3u8
凤冈综合,http://live.fgxrmtzx.cn:90/live/zhpd.m3u8

海南,#genre#
海南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/PLTV/1/224/3221230823/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb05]:80/PLTV/1/224/3221230823/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb08]:80/PLTV/1/224/3221230944/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb09]:80/PLTV/1/224/3221230944/1.m3u8#http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000262/1.m3u8#http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000262/index.m3u8?IAS#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000262/index.m3u8?IAS#http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000262/index.m3u8?IAS#http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000262/index.m3u8?IAS#http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000262/index.m3u8?
公共,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000382/1.m3u8#http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IAS#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IAS#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IASHttpSessionId=OTT#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?fmmv6#http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IAS
少儿,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000323/1.m3u8#http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?IAS#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?IASHttpSessionId=OTT#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?fmmv6#http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000323/index.m3u8?IAS
文旅,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000322/1.m3u8#http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?#http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?IAS#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?IAS#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?IASHttpSessionId=OTT#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?fmmv6#http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?#http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?IAS
新闻,http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000321/1.m3u8#http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?#http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IAS#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IAS#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IASHttpSessionId=OTT#http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?#http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IAS
自贸,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?IAS#http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/08984400000000060000000000000320/1.m3u8#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?fmmv6#http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?#http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?IAS#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?#http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?#http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?IAS

河北,#genre#
河北卫视,http://[2409:8087:2001:20:2800:0:df6e:eb04]:80/PLTV/1/224/3221230917/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb05]:80/PLTV/1/224/3221230917/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/PLTV/1/224/3221230473/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/PLTV/1/224/3221230473/1.m3u8#http://[2409:8087:5e00:24::1f]:6060/ZTE_CMS/00000001000000060000000000000487/1.m3u8#http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?#http://[2409:8087:5e01:34::20]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?IAS#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?IAS#http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?fmmv6#http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?#http://[2409:8087:5e01:34::22]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?IAS#http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?#http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?IAS#http://[2409:8087:5e01:34::38]:6610/ZTE_CMS/00000001000000060000000000000487/index.m3u8?
武汉生活,http://stream.appwuhan.com/3tzb/sd/live.m3u8
武汉教育,http://stream.appwuhan.com/jyzb/sd/live.m3u8
荆门新闻,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8
荆门公共,http://stream.jmtv.com.cn/ngpd/sd/live.m3u8
荆门教育,http://stream.jmtv.com.cn/ggsh/sd/live.m3u8
任丘文娱,https://jwcdnqx.hebyun.com.cn/live/rqtv2/1500k/tzwj_video.m3u8
任丘综合,https://jwcdnqx.hebyun.com.cn/live/rqtv1/1500k/tzwj_video.m3u8
兴隆综合,https://jwcdnqx.hebyun.com.cn/live/xlzh/1500k/tzwj_video.m3u8
大厂一套,http://60.10.185.184:1935/live/dc1.stream/playlist.m3u8
平泉影视,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8
平泉综合,https://jwliveqxzb.hebyun.com.cn/pqzh/pqzh.m3u8
昌黎,http://jwliveqxzb.hebyun.com.cn/clzhpd/clzhpd.flv#http://livebroadcast.ccwb.cn/live/w1619693259142907.flv
清河新闻综合,https://jwcdnqx.hebyun.com.cn/live/qinghe/1500k/tzwj_video.m3u8
清河经济综艺,https://jwcdnqx.hebyun.com.cn/live/qinghe1/1500k/tzwj_video.m3u8
石家庄娱乐,http://pluslive1.sjzntv.cn/yule/playlist.m3u8?zhebd
石家庄综合,http://pluslive1.sjzntv.cn/xmzh/playlist.m3u8?zhebd
石家庄生活,http://pluslive1.sjzntv.cn/shenghuo/playlist.m3u8?zhebd
石家庄都市,http://pluslive1.sjzntv.cn/dushi/playlist.m3u8?zhebd
邯郸公共,https://jwliveqxzb.hebyun.com.cn/hdgg/hdgg.m3u8#https://jwcdnqx.hebyun.com.cn/live/hdgg/1500k/tzwj_video.m3u8?zhebd
邯郸新闻,https://jwliveqxzb.hebyun.com.cn/hdxwzh/hdxwzh.m3u8
邯郸科教,https://jwcdnqx.hebyun.com.cn/live/hdkj/1500k/tzwj_video.m3u8?zhebd#https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8?zhebd#https://jwliveqxzb.hebyun.com.cn/hdkj/hdkj.m3u8
鹿泉一套,https://jwcdnqx.hebyun.com.cn/live/luquanyi/1500k/tzwj_video.m3u8?zhebd#https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8#https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8?zhebd

河南,#genre#
河南卫视,http://[2409:8087:2001:20:2800:0:df6e:eb06]:80/PLTV/1/224/3221230443/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb07]:80/PLTV/1/224/3221230443/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb16]:80/PLTV/1/224/3221230933/1.m3u8#http://[2409:8087:2001:20:2800:0:df6e:eb17]:80/PLTV/1/224/3221230933/1.m3u8
梨园,http://[2409:8087:4c0a:22:1::11]:6410/170000001115/UmaiCHAN6380788ba7bed/index.m3u8?AuthInfo=toEYVdLfxymUP2l9NZpQI5%2BK6T7j%2FlRm%2BvbM9VO7bA0q1S1k1f36SqqriM0FZoFSAJRfCt8SS7X6sTRmXb81a8O4H%2FdroDKjLoDeaMQdyJQ
临颍综合,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
义马新闻综合,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
光山综合,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
卫辉综合频道,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8?zhend
叶县,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8#http://live.dxhmt.cn:9081/tv/10422-1.m3u8
周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8
